isic_id,site
ISIC_5612942,New York1
ISIC_0530355,New York1
ISIC_9957298,New York1
ISIC_7945791,New York1
ISIC_5130786,New York1
ISIC_5594342,New York1
ISIC_8291021,New York1
ISIC_7227223,New York1
ISIC_5709767,New York1
ISIC_6347764,New York1
ISIC_4744974,New York1
ISIC_0606437,New York1
ISIC_6018782,New York1
ISIC_4371913,New York1
ISIC_3086579,New York1
ISIC_8536563,New York1
ISIC_0762591,New York1
ISIC_4490219,New York1
ISIC_0355920,New York1
ISIC_8033618,New York1
ISIC_5675298,New York1
ISIC_3925208,New York1
ISIC_1163426,New York1
ISIC_4744272,New York1
ISIC_4454485,New York1
ISIC_5961333,New York1
ISIC_9219421,New York1
ISIC_0704859,New York1
ISIC_2374436,New York1
ISIC_5130418,New York1
ISIC_0605128,New York1
ISIC_6552421,New York1
ISIC_2921549,New York1
ISIC_7636321,New York1
ISIC_0347984,New York1
ISIC_6625253,New York1
ISIC_3211897,New York1
ISIC_0605180,New York1
ISIC_7780098,New York1
ISIC_1509417,New York1
ISIC_2968532,New York1
ISIC_6018905,New York1
ISIC_6773833,New York1
ISIC_5556302,New York1
ISIC_4011902,New York1
ISIC_8207033,New York1
ISIC_9268487,New York1
ISIC_7097002,New York1
ISIC_0754749,New York1
ISIC_7180706,New York1
ISIC_5758439,New York1
ISIC_2487188,New York1
ISIC_5347966,New York1
ISIC_2117210,New York1
ISIC_8871750,New York1
ISIC_8261905,New York1
ISIC_0766666,New York1
ISIC_4921648,New York1
ISIC_7454927,New York1
ISIC_0337940,New York1
ISIC_2678325,New York1
ISIC_4287317,New York1
ISIC_5369680,New York1
ISIC_8007231,New York1
ISIC_4041555,New York1
ISIC_0316484,New York1
ISIC_1772660,New York1
ISIC_3229879,New York1
ISIC_4755260,New York1
ISIC_0561249,New York1
ISIC_3397377,New York1
ISIC_6281875,New York1
ISIC_4327394,New York1
ISIC_7176676,New York1
ISIC_7268123,New York1
ISIC_4183816,New York1
ISIC_2366681,New York1
ISIC_2711019,New York1
ISIC_2605120,New York1
ISIC_4887997,New York1
ISIC_9684318,New York1
ISIC_8741594,New York1
ISIC_4345522,New York1
ISIC_7721903,New York1
ISIC_6369963,New York1
ISIC_7845733,New York1
ISIC_3071973,New York1
ISIC_4490800,New York1
ISIC_7365889,New York1
ISIC_3471815,New York1
ISIC_9126433,New York1
ISIC_8444720,New York1
ISIC_7883540,New York1
ISIC_3356216,New York1
ISIC_0399051,New York1
ISIC_2601107,New York1
ISIC_9918333,New York1
ISIC_7971509,New York1
ISIC_6779191,New York1
ISIC_3740648,New York1
ISIC_4955457,New York1
ISIC_1948545,New York1
ISIC_2563374,New York1
ISIC_3418245,New York1
ISIC_8509577,New York1
ISIC_7854457,New York1
ISIC_4214813,New York1
ISIC_6450034,New York1
ISIC_3160301,New York1
ISIC_9709594,New York1
ISIC_3707035,New York1
ISIC_3634036,New York1
ISIC_0639769,New York1
ISIC_3141629,New York1
ISIC_8751380,New York1
ISIC_7410794,New York1
ISIC_2951662,New York1
ISIC_5768032,New York1
ISIC_8831706,New York1
ISIC_4170498,New York1
ISIC_8289681,New York1
ISIC_7285277,New York1
ISIC_3996796,New York1
ISIC_2889562,New York1
ISIC_2377804,New York1
ISIC_6234013,New York1
ISIC_7889935,New York1
ISIC_5237946,New York1
ISIC_7220622,New York1
ISIC_9823873,New York1
ISIC_6549798,New York1
ISIC_4613450,New York1
ISIC_7751774,New York1
ISIC_2267276,New York1
ISIC_3269863,New York1
ISIC_7420182,New York1
ISIC_2158873,New York1
ISIC_1752665,New York1
ISIC_4743674,New York1
ISIC_1639343,New York1
ISIC_3055257,New York1
ISIC_3160291,New York1
ISIC_6651721,New York1
ISIC_3307352,New York1
ISIC_1121984,New York1
ISIC_0686446,New York1
ISIC_3722850,New York1
ISIC_7011835,New York1
ISIC_6739648,New York1
ISIC_6793983,New York1
ISIC_6302389,New York1
ISIC_9329713,New York1
ISIC_5357067,New York1
ISIC_9152321,New York1
ISIC_5917247,New York1
ISIC_1803544,New York1
ISIC_1894133,New York1
ISIC_0754233,New York1
ISIC_2798803,New York1
ISIC_7253689,New York1
ISIC_3212116,New York1
ISIC_9307299,New York1
ISIC_3696253,New York1
ISIC_3764173,New York1
ISIC_4787403,New York1
ISIC_2943089,New York1
ISIC_6532805,New York1
ISIC_8339665,New York1
ISIC_8304448,New York1
ISIC_6963954,New York1
ISIC_5637056,New York1
ISIC_9389362,New York1
ISIC_7534491,New York1
ISIC_6152426,New York1
ISIC_2373760,New York1
ISIC_0333899,New York1
ISIC_6481625,New York1
ISIC_7184724,New York1
ISIC_3442177,New York1
ISIC_7392679,New York1
ISIC_2663010,New York1
ISIC_7627281,New York1
ISIC_0261693,New York1
ISIC_6399767,New York1
ISIC_2857529,New York1
ISIC_1617520,New York1
ISIC_0737013,New York1
ISIC_6559830,New York1
ISIC_8969855,New York1
ISIC_5531796,New York1
ISIC_2895418,New York1
ISIC_7274080,New York1
ISIC_0369348,New York1
ISIC_6411939,New York1
ISIC_0360832,New York1
ISIC_5393011,New York1
ISIC_3230191,New York1
ISIC_5491407,New York1
ISIC_3593161,New York1
ISIC_8455810,New York1
ISIC_4646061,New York1
ISIC_4223155,New York1
ISIC_7826316,New York1
ISIC_3235491,New York1
ISIC_6356861,New York1
ISIC_5777294,New York1
ISIC_2577147,New York1
ISIC_1435102,New York1
ISIC_8425893,New York1
ISIC_7219333,New York1
ISIC_5289026,New York1
ISIC_7630499,New York1
ISIC_0497800,New York1
ISIC_4067867,New York1
ISIC_6824842,New York1
ISIC_5891242,New York1
ISIC_0272026,New York1
ISIC_5709878,New York1
ISIC_7860137,New York1
ISIC_5984698,New York1
ISIC_5874516,New York1
ISIC_8762368,New York1
ISIC_2648376,New York1
ISIC_8219083,New York1
ISIC_1637671,New York1
ISIC_9672236,New York1
ISIC_6526237,New York1
ISIC_6352858,New York1
ISIC_7870928,New York1
ISIC_2947145,New York1
ISIC_9542544,New York1
ISIC_9977672,New York1
ISIC_8383600,New York1
ISIC_3734292,New York1
ISIC_3220834,New York1
ISIC_1926656,New York1
ISIC_9483832,New York1
ISIC_5841182,New York1
ISIC_8020153,New York1
ISIC_1053021,New York1
ISIC_4683052,New York1
ISIC_4654443,New York1
ISIC_1541348,New York1
ISIC_1357166,New York1
ISIC_0182020,New York1
ISIC_6408408,New York1
ISIC_6997061,New York1
ISIC_7963326,New York1
ISIC_9751013,New York1
ISIC_2817816,New York1
ISIC_2325886,New York1
ISIC_7318810,New York1
ISIC_3211913,New York1
ISIC_3283115,New York1
ISIC_1774027,New York1
ISIC_1879936,New York1
ISIC_5873715,New York1
ISIC_4417054,New York1
ISIC_2982630,New York1
ISIC_9910101,New York1
ISIC_9004269,New York1
ISIC_0193456,New York1
ISIC_2518266,New York1
ISIC_9619162,New York1
ISIC_6318724,New York1
ISIC_0293086,New York1
ISIC_2728024,New York1
ISIC_2647453,New York1
ISIC_7512268,New York1
ISIC_2366287,New York1
ISIC_7990899,New York1
ISIC_0348150,New York1
ISIC_6320692,New York1
ISIC_0817914,New York1
ISIC_9308886,New York1
ISIC_7753076,New York1
ISIC_9322705,New York1
ISIC_2843983,New York1
ISIC_1191367,New York1
ISIC_0687554,New York1
ISIC_8334249,New York1
ISIC_9482037,New York1
ISIC_5256576,New York1
ISIC_9071884,New York1
ISIC_1411366,New York1
ISIC_9293491,New York1
ISIC_3981101,New York1
ISIC_7754938,New York1
ISIC_6364524,New York1
ISIC_0399220,New York1
ISIC_8555527,New York1
ISIC_2142115,New York1
ISIC_7520307,New York1
ISIC_7743124,New York1
ISIC_3800077,New York1
ISIC_5996925,New York1
ISIC_0536104,New York1
ISIC_5251834,New York1
ISIC_3873641,New York1
ISIC_1307957,New York1
ISIC_6162437,New York1
ISIC_2691209,New York1
ISIC_3436139,New York1
ISIC_1300891,New York1
ISIC_8412514,New York1
ISIC_0932428,New York1
ISIC_7295186,New York1
ISIC_1975192,New York1
ISIC_7305142,New York1
ISIC_3378115,New York1
ISIC_3103417,New York1
ISIC_0164329,New York1
ISIC_6338357,New York1
ISIC_8883957,New York1
ISIC_3397174,New York1
ISIC_6522875,New York1
ISIC_2147395,New York1
ISIC_8246244,New York1
ISIC_8187413,New York1
ISIC_5758316,New York1
ISIC_9597139,New York1
ISIC_8520545,New York1
ISIC_7570942,New York1
ISIC_5314606,New York1
ISIC_1536126,New York1
ISIC_7477593,New York1
ISIC_1688301,New York1
ISIC_0754555,New York1
ISIC_4569978,New York1
ISIC_7718877,New York1
ISIC_0193920,New York1
ISIC_8967786,New York1
ISIC_7441567,New York1
ISIC_8584628,New York1
ISIC_1595103,New York1
ISIC_5707738,New York1
ISIC_2414298,New York1
ISIC_1640392,New York1
ISIC_1087924,New York1
ISIC_3696655,New York1
ISIC_7108282,New York1
ISIC_9065762,New York1
ISIC_0539398,New York1
ISIC_7290283,New York1
ISIC_6161590,New York1
ISIC_9891119,New York1
ISIC_8988525,New York1
ISIC_0075663,New York1
ISIC_1404148,New York1
ISIC_6023882,New York1
ISIC_1229835,New York1
ISIC_4409713,New York1
ISIC_9368089,New York1
ISIC_5153725,New York1
ISIC_4620906,New York1
ISIC_5988729,New York1
ISIC_9963692,New York1
ISIC_6712494,New York1
ISIC_7461124,New York1
ISIC_4281872,New York1
ISIC_5425595,New York1
ISIC_3725295,New York1
ISIC_9080907,New York1
ISIC_4429406,New York1
ISIC_0439950,New York1
ISIC_4605642,New York1
ISIC_7415285,New York1
ISIC_0849028,New York1
ISIC_1727818,New York1
ISIC_4948341,New York1
ISIC_1337534,New York1
ISIC_2442479,New York1
ISIC_4430815,New York1
ISIC_1768978,New York1
ISIC_3717977,New York1
ISIC_9878809,New York1
ISIC_1797795,New York1
ISIC_6284012,New York1
ISIC_2262146,New York1
ISIC_1676939,New York1
ISIC_0273664,New York1
ISIC_3303961,New York1
ISIC_0342557,New York1
ISIC_1344585,New York1
ISIC_5304633,New York1
ISIC_2461164,New York1
ISIC_2058126,New York1
ISIC_7921944,New York1
ISIC_9886866,New York1
ISIC_2428478,New York1
ISIC_6558624,New York1
ISIC_7369896,New York1
ISIC_9180983,New York1
ISIC_8608062,New York1
ISIC_8469807,New York1
ISIC_4365769,New York1
ISIC_9373089,New York1
ISIC_6535381,New York1
ISIC_4693226,New York1
ISIC_3544821,New York1
ISIC_8542665,New York1
ISIC_6634524,New York1
ISIC_2704082,New York1
ISIC_7621674,New York1
ISIC_1178367,New York1
ISIC_8882374,New York1
ISIC_5958295,New York1
ISIC_6050971,New York1
ISIC_8132143,New York1
ISIC_3788766,New York1
ISIC_7737874,New York1
ISIC_3267929,New York1
ISIC_9193182,New York1
ISIC_7419268,New York1
ISIC_5940866,New York1
ISIC_6249028,New York1
ISIC_6249885,New York1
ISIC_6777986,New York1
ISIC_8586687,New York1
ISIC_7821457,New York1
ISIC_0412319,New York1
ISIC_6868966,New York1
ISIC_8655206,New York1
ISIC_7683223,New York1
ISIC_3668369,New York1
ISIC_3678321,New York1
ISIC_5384663,New York1
ISIC_6276646,New York1
ISIC_3134683,New York1
ISIC_3622055,New York1
ISIC_0853121,New York1
ISIC_2575894,New York1
ISIC_7453962,New York1
ISIC_2677545,New York1
ISIC_2797210,New York1
ISIC_9184450,New York1
ISIC_2622189,New York1
ISIC_4006569,New York1
ISIC_4874287,New York1
ISIC_4579531,New York1
ISIC_5433575,New York1
ISIC_7999682,New York1
ISIC_9472975,New York1
ISIC_7279060,New York1
ISIC_5683235,New York1
ISIC_6088194,New York1
ISIC_1515363,New York1
ISIC_2685592,New York1
ISIC_4273692,New York1
ISIC_7184836,New York1
ISIC_5200791,New York1
ISIC_6831788,New York1
ISIC_0170676,New York1
ISIC_6481264,New York1
ISIC_0351240,New York1
ISIC_4765444,New York1
ISIC_7842845,New York1
ISIC_1969066,New York1
ISIC_1001731,New York1
ISIC_8197677,New York1
ISIC_4246086,New York1
ISIC_7312075,New York1
ISIC_5738372,New York1
ISIC_3717102,New York1
ISIC_5599941,New York1
ISIC_6971343,New York1
ISIC_5816393,New York1
ISIC_1361832,New York1
ISIC_1208737,New York1
ISIC_1951589,New York1
ISIC_0592973,New York1
ISIC_9965556,New York1
ISIC_2660216,New York1
ISIC_7768915,New York1
ISIC_5338268,New York1
ISIC_3883100,New York1
ISIC_4884220,New York1
ISIC_6657660,New York1
ISIC_9836907,New York1
ISIC_7368597,New York1
ISIC_8446301,New York1
ISIC_1826225,New York1
ISIC_5935223,New York1
ISIC_9421796,New York1
ISIC_1567219,New York1
ISIC_4754859,New York1
ISIC_5113492,New York1
ISIC_9489379,New York1
ISIC_3305153,New York1
ISIC_8194467,New York1
ISIC_2354070,New York1
ISIC_4646202,New York1
ISIC_3579835,New York1
ISIC_7988794,New York1
ISIC_6529819,New York1
ISIC_9835931,New York1
ISIC_9855839,New York1
ISIC_9042973,New York1
ISIC_4586139,New York1
ISIC_3568064,New York1
ISIC_3282214,New York1
ISIC_4154608,New York1
ISIC_7131689,New York1
ISIC_4325452,New York1
ISIC_5799264,New York1
ISIC_7931739,New York1
ISIC_6618851,New York1
ISIC_5096748,New York1
ISIC_1163258,New York1
ISIC_4085552,New York1
ISIC_6073559,New York1
ISIC_8023338,New York1
ISIC_8711983,New York1
ISIC_2357533,New York1
ISIC_5209031,New York1
ISIC_0207341,New York1
ISIC_8832449,New York1
ISIC_4763436,New York1
ISIC_0694037,New York1
ISIC_9955255,New York1
ISIC_0850065,New York1
ISIC_2265409,New York1
ISIC_4984992,New York1
ISIC_0234894,New York1
ISIC_1438269,New York1
ISIC_1811256,New York1
ISIC_1887093,New York1
ISIC_7182917,New York1
ISIC_4068690,New York1
ISIC_4122125,New York1
ISIC_0765397,New York1
ISIC_2877029,New York1
ISIC_3578203,New York1
ISIC_1617888,New York1
ISIC_0945844,New York1
ISIC_5622348,New York1
ISIC_3562294,New York1
ISIC_6783285,New York1
ISIC_4575112,New York1
ISIC_8493313,New York1
ISIC_5173742,New York1
ISIC_5760047,New York1
ISIC_6654619,New York1
ISIC_0915311,New York1
ISIC_7582765,New York1
ISIC_6822870,New York1
ISIC_6425979,New York1
ISIC_1626814,New York1
ISIC_7472875,New York1
ISIC_2778247,New York1
ISIC_4440543,New York1
ISIC_1678872,New York1
ISIC_8455915,New York1
ISIC_9577512,New York1
ISIC_6793603,New York1
ISIC_0488252,New York1
ISIC_8038979,New York1
ISIC_5437710,New York1
ISIC_2519916,New York1
ISIC_3592293,New York1
ISIC_2331415,New York1
ISIC_9078369,New York1
ISIC_4559174,New York1
ISIC_5602924,New York1
ISIC_7909436,New York1
ISIC_4979697,New York1
ISIC_3385810,New York1
ISIC_3539351,New York1
ISIC_8535844,New York1
ISIC_2612936,New York1
ISIC_6517852,New York1
ISIC_4750951,New York1
ISIC_6167377,New York1
ISIC_7385112,New York1
ISIC_4684424,New York1
ISIC_3111591,New York1
ISIC_7933945,New York1
ISIC_5206080,New York1
ISIC_6119386,New York1
ISIC_5907909,New York1
ISIC_8949026,New York1
ISIC_4400664,New York1
ISIC_0809467,New York1
ISIC_7189351,New York1
ISIC_8705729,New York1
ISIC_6427086,New York1
ISIC_1546653,New York1
ISIC_6486810,New York1
ISIC_7327423,New York1
ISIC_4418259,New York1
ISIC_5980439,New York1
ISIC_1918027,New York1
ISIC_2438935,New York1
ISIC_5828564,New York1
ISIC_2645655,New York1
ISIC_9721056,New York1
ISIC_2772616,New York1
ISIC_7600279,New York1
ISIC_0481453,New York1
ISIC_6675773,New York1
ISIC_4161256,New York1
ISIC_5517010,New York1
ISIC_3274592,New York1
ISIC_0813386,New York1
ISIC_6910060,New York1
ISIC_1567686,New York1
ISIC_3143245,New York1
ISIC_1974152,New York1
ISIC_5418679,New York1
ISIC_0708011,New York1
ISIC_8423400,New York1
ISIC_9864402,New York1
ISIC_9594967,New York1
ISIC_3261043,New York1
ISIC_4160755,New York1
ISIC_8759880,New York1
ISIC_6863520,New York1
ISIC_5897799,New York1
ISIC_0566341,New York1
ISIC_8696075,New York1
ISIC_4547148,New York1
ISIC_5144082,New York1
ISIC_6232156,New York1
ISIC_5796748,New York1
ISIC_5185188,New York1
ISIC_0438437,New York1
ISIC_4376010,New York1
ISIC_0169604,New York1
ISIC_3990263,New York1
ISIC_8282952,New York1
ISIC_6067133,New York1
ISIC_1693458,New York1
ISIC_2472529,New York1
ISIC_0512005,New York1
ISIC_2459113,New York1
ISIC_7716976,New York1
ISIC_0388873,New York1
ISIC_6919856,New York1
ISIC_0401522,New York1
ISIC_8843949,New York1
ISIC_0872420,New York1
ISIC_3335794,New York1
ISIC_2500254,New York1
ISIC_4871616,New York1
ISIC_2278331,New York1
ISIC_8158081,New York1
ISIC_1365061,New York1
ISIC_2210513,New York1
ISIC_9345892,New York1
ISIC_1980135,New York1
ISIC_3062937,New York1
ISIC_8209553,New York1
ISIC_0224921,New York1
ISIC_9502863,New York1
ISIC_4409939,New York1
ISIC_4448994,New York1
ISIC_8003687,New York1
ISIC_9876779,New York1
ISIC_9368315,New York1
ISIC_1815136,New York1
ISIC_5423041,New York1
ISIC_8536167,New York1
ISIC_4140935,New York1
ISIC_7578212,New York1
ISIC_2325383,New York1
ISIC_3118787,New York1
ISIC_1684107,New York1
ISIC_3003627,New York1
ISIC_2162118,New York1
ISIC_6211297,New York1
ISIC_4154497,New York1
ISIC_0413173,New York1
ISIC_2715441,New York1
ISIC_7758520,New York1
ISIC_9094080,New York1
ISIC_5472629,New York1
ISIC_6813799,New York1
ISIC_5350076,New York1
ISIC_2718103,New York1
ISIC_6937905,New York1
ISIC_2186488,New York1
ISIC_9524576,New York1
ISIC_0709934,New York1
ISIC_4695363,New York1
ISIC_1989365,New York1
ISIC_4887256,New York1
ISIC_2621288,New York1
ISIC_9430349,New York1
ISIC_1255336,New York1
ISIC_3993924,New York1
ISIC_5504525,New York1
ISIC_1470522,New York1
ISIC_3978732,New York1
ISIC_8739046,New York1
ISIC_4535125,New York1
ISIC_4015361,New York1
ISIC_3188758,New York1
ISIC_9528732,New York1
ISIC_1545489,New York1
ISIC_3173007,New York1
ISIC_1015264,New York1
ISIC_2803733,New York1
ISIC_7988726,New York1
ISIC_4330796,New York1
ISIC_3601052,New York1
ISIC_9079489,New York1
ISIC_4945233,New York1
ISIC_1162156,New York1
ISIC_5705973,New York1
ISIC_2418848,New York1
ISIC_7105639,New York1
ISIC_9978498,New York1
ISIC_4656184,New York1
ISIC_9475559,New York1
ISIC_5894246,New York1
ISIC_0302441,New York1
ISIC_5108538,New York1
ISIC_8222134,New York1
ISIC_7452767,New York1
ISIC_1447118,New York1
ISIC_2974884,New York1
ISIC_7853136,New York1
ISIC_3687263,New York1
ISIC_6162609,New York1
ISIC_0250069,New York1
ISIC_9107811,New York1
ISIC_6345354,New York1
ISIC_7097343,New York1
ISIC_2968272,New York1
ISIC_4142019,New York1
ISIC_6384997,New York1
ISIC_1924949,New York1
ISIC_4076162,New York1
ISIC_9562731,New York1
ISIC_9540703,New York1
ISIC_2282522,New York1
ISIC_2731386,New York1
ISIC_6789876,New York1
ISIC_6931593,New York1
ISIC_2228271,New York1
ISIC_5152600,New York1
ISIC_9798990,New York1
ISIC_4469805,New York1
ISIC_2758999,New York1
ISIC_7827131,New York1
ISIC_0907214,New York1
ISIC_1396276,New York1
ISIC_8607372,New York1
ISIC_3102849,New York1
ISIC_8877755,New York1
ISIC_3336388,New York1
ISIC_6005983,New York1
ISIC_1546399,New York1
ISIC_3878178,New York1
ISIC_1799484,New York1
ISIC_3357584,New York1
ISIC_7134169,New York1
ISIC_0624779,New York1
ISIC_0686467,New York1
ISIC_8422132,New York1
ISIC_2553652,New York1
ISIC_4701231,New York1
ISIC_5263643,New York1
ISIC_3661660,New York1
ISIC_1477056,New York1
ISIC_4128342,New York1
ISIC_2182839,New York1
ISIC_2112106,New York1
ISIC_5698006,New York1
ISIC_1812944,New York1
ISIC_3117368,New York1
ISIC_8785777,New York1
ISIC_5159517,New York1
ISIC_7292308,New York1
ISIC_9538671,New York1
ISIC_1051448,New York1
ISIC_1798322,New York1
ISIC_4305685,New York1
ISIC_0837796,New York1
ISIC_8241457,New York1
ISIC_6227878,New York1
ISIC_3640690,New York1
ISIC_6983485,New York1
ISIC_8035537,New York1
ISIC_5559730,New York1
ISIC_1977026,New York1
ISIC_1770027,New York1
ISIC_2566820,New York1
ISIC_7888517,New York1
ISIC_2109393,New York1
ISIC_4143410,New York1
ISIC_1790898,New York1
ISIC_4690019,New York1
ISIC_1153335,New York1
ISIC_9222136,New York1
ISIC_7150606,New York1
ISIC_5668692,New York1
ISIC_7139346,New York1
ISIC_2658854,New York1
ISIC_6587559,New York1
ISIC_8563737,New York1
ISIC_3213484,New York1
ISIC_2636672,New York1
ISIC_4756167,New York1
ISIC_9244634,New York1
ISIC_2912335,New York1
ISIC_0597581,New York1
ISIC_0444347,New York1
ISIC_8315128,New York1
ISIC_7236143,New York1
ISIC_9447286,New York1
ISIC_1048856,New York1
ISIC_8052769,New York1
ISIC_3181358,New York1
ISIC_5529201,New York1
ISIC_4205242,New York1
ISIC_1932632,New York1
ISIC_1147795,New York1
ISIC_1421644,New York1
ISIC_5265873,New York1
ISIC_6571305,New York1
ISIC_0358490,New York1
ISIC_0679553,New York1
ISIC_7932466,New York1
ISIC_4170698,New York1
ISIC_3721600,New York1
ISIC_7503950,New York1
ISIC_2027392,New York1
ISIC_3356315,New York1
ISIC_7634207,New York1
ISIC_6051431,New York1
ISIC_3852276,New York1
ISIC_7165819,New York1
ISIC_2285264,New York1
ISIC_9821220,New York1
ISIC_1823608,New York1
ISIC_0505770,New York1
ISIC_3426413,New York1
ISIC_9936937,New York1
ISIC_5413136,New York1
ISIC_5738587,New York1
ISIC_6703027,New York1
ISIC_4965850,New York1
ISIC_3549384,New York1
ISIC_9225184,New York1
ISIC_3474609,New York1
ISIC_0518459,New York1
ISIC_3223762,New York1
ISIC_1633463,New York1
ISIC_1922234,New York1
ISIC_3797073,New York1
ISIC_5766923,New York1
ISIC_5113530,New York1
ISIC_0275661,New York1
ISIC_1978426,New York1
ISIC_3187746,New York1
ISIC_1226868,New York1
ISIC_0224681,New York1
ISIC_0902830,New York1
ISIC_5099193,New York1
ISIC_6161876,New York1
ISIC_3951677,New York1
ISIC_3098342,New York1
ISIC_6390738,New York1
ISIC_2329701,New York1
ISIC_2555494,New York1
ISIC_8986997,New York1
ISIC_0315631,New York1
ISIC_8462445,New York1
ISIC_9699238,New York1
ISIC_8284404,New York1
ISIC_2168257,New York1
ISIC_6704036,New York1
ISIC_7991932,New York1
ISIC_3978040,New York1
ISIC_0282422,New York1
ISIC_5790458,New York1
ISIC_9295267,New York1
ISIC_4129493,New York1
ISIC_8106899,New York1
ISIC_0464315,New York1
ISIC_4916704,New York1
ISIC_5866381,New York1
ISIC_3526122,New York1
ISIC_1219783,New York1
ISIC_9759505,New York1
ISIC_8314759,New York1
ISIC_4584794,New York1
ISIC_8051015,New York1
ISIC_4419720,New York1
ISIC_7183212,New York1
ISIC_0439839,New York1
ISIC_1084452,New York1
ISIC_6364051,New York1
ISIC_9118842,New York1
ISIC_7604870,New York1
ISIC_5182820,New York1
ISIC_7687686,New York1
ISIC_7104307,New York1
ISIC_1544093,New York1
ISIC_1641301,New York1
ISIC_8430749,New York1
ISIC_2415030,New York1
ISIC_0413111,New York1
ISIC_9883092,New York1
ISIC_7728520,New York1
ISIC_9744723,New York1
ISIC_3301164,New York1
ISIC_7991740,New York1
ISIC_4365093,New York1
ISIC_3470824,New York1
ISIC_0220649,New York1
ISIC_2174204,New York1
ISIC_2924418,New York1
ISIC_5059375,New York1
ISIC_8362113,New York1
ISIC_4551082,New York1
ISIC_5857239,New York1
ISIC_2922381,New York1
ISIC_1170134,New York1
ISIC_5485254,New York1
ISIC_4378851,New York1
ISIC_1342117,New York1
ISIC_7803496,New York1
ISIC_7430481,New York1
ISIC_4118525,New York1
ISIC_8287528,New York1
ISIC_9000226,New York1
ISIC_3849316,New York1
ISIC_2747749,New York1
ISIC_8862107,New York1
ISIC_8429099,New York1
ISIC_0974159,New York1
ISIC_3669954,New York1
ISIC_1695158,New York1
ISIC_4575432,New York1
ISIC_7230713,New York1
ISIC_7782029,New York1
ISIC_8774086,New York1
ISIC_9189897,New York1
ISIC_0880405,New York1
ISIC_1920523,New York1
ISIC_5442578,New York1
ISIC_5924239,New York1
ISIC_3917284,New York1
ISIC_2162120,New York1
ISIC_1963919,New York1
ISIC_4184100,New York1
ISIC_0728413,New York1
ISIC_7993774,New York1
ISIC_8961105,New York1
ISIC_8179199,New York1
ISIC_1075654,New York1
ISIC_4500287,New York1
ISIC_5419016,New York1
ISIC_4565254,New York1
ISIC_5447103,New York1
ISIC_5618055,New York1
ISIC_1887282,New York1
ISIC_0747870,New York1
ISIC_4877382,New York1
ISIC_8610534,New York1
ISIC_8152481,New York1
ISIC_0506843,New York1
ISIC_7606860,New York1
ISIC_9937653,New York1
ISIC_7798048,New York1
ISIC_8195332,New York1
ISIC_6584861,New York1
ISIC_7724762,New York1
ISIC_4167210,New York1
ISIC_3031999,New York1
ISIC_4133665,New York1
ISIC_6966105,New York1
ISIC_7557995,New York1
ISIC_2656780,New York1
ISIC_2773465,New York1
ISIC_0156772,New York1
ISIC_3441161,New York1
ISIC_9444493,New York1
ISIC_5086709,New York1
ISIC_1726410,New York1
ISIC_7376872,New York1
ISIC_6544010,New York1
ISIC_7901786,New York1
ISIC_0702317,New York1
ISIC_4648561,New York1
ISIC_9742104,New York1
ISIC_1533630,New York1
ISIC_3961380,New York1
ISIC_3538402,New York1
ISIC_4024692,New York1
ISIC_3019041,New York1
ISIC_4749005,New York1
ISIC_8112306,New York1
ISIC_9829655,New York1
ISIC_7888672,New York1
ISIC_7066945,New York1
ISIC_3397583,New York1
ISIC_3126161,New York1
ISIC_3966717,New York1
ISIC_5316258,New York1
ISIC_7145266,New York1
ISIC_2748148,New York1
ISIC_6396565,New York1
ISIC_3093069,New York1
ISIC_2374446,New York1
ISIC_7409797,New York1
ISIC_0273222,New York1
ISIC_5697228,New York1
ISIC_2401189,New York1
ISIC_9900876,New York1
ISIC_7381172,New York1
ISIC_8096536,New York1
ISIC_5485142,New York1
ISIC_9837156,New York1
ISIC_6293244,New York1
ISIC_0440848,New York1
ISIC_0458561,New York1
ISIC_4870813,New York1
ISIC_7574101,New York1
ISIC_1631649,New York1
ISIC_5459997,New York1
ISIC_7342914,New York1
ISIC_9889373,New York1
ISIC_1632949,New York1
ISIC_7189073,New York1
ISIC_5327976,New York1
ISIC_1994455,New York1
ISIC_4693693,New York1
ISIC_7330564,New York1
ISIC_3310849,New York1
ISIC_8357133,New York1
ISIC_8231704,New York1
ISIC_0420477,New York1
ISIC_5457826,New York1
ISIC_0432484,New York1
ISIC_6910956,New York1
ISIC_0634028,New York1
ISIC_7693611,New York1
ISIC_4980328,New York1
ISIC_8161933,New York1
ISIC_8566006,New York1
ISIC_5128589,New York1
ISIC_1028550,New York1
ISIC_8820527,New York1
ISIC_5526879,New York1
ISIC_0285095,New York1
ISIC_0347795,New York1
ISIC_5997901,New York1
ISIC_6575298,New York1
ISIC_3097419,New York1
ISIC_7643966,New York1
ISIC_8783066,New York1
ISIC_5138700,New York1
ISIC_3014965,New York1
ISIC_1511109,New York1
ISIC_9399475,New York1
ISIC_0758729,New York1
ISIC_2916248,New York1
ISIC_7699392,New York1
ISIC_7180438,New York1
ISIC_3008060,New York1
ISIC_7851254,New York1
ISIC_9997221,New York1
ISIC_1311781,New York1
ISIC_0287510,New York1
ISIC_9699520,New York1
ISIC_3882949,New York1
ISIC_6340792,New York1
ISIC_9788681,New York1
ISIC_6984959,New York1
ISIC_5864677,New York1
ISIC_3918485,New York1
ISIC_0241109,New York1
ISIC_4096292,New York1
